不重複,,Date Created,Platform,Model #,Accessories,Brand,Title,SKU,Product URL,Image URL,Exclude Update,20260101
不重複,,2026-01-04-01,R-Toolineo,DWE7485-QS,"with saw blade x1, battery x1, stand x1",DeWALT,"DeWALT - Tischkreissäge DWE7485-QS, 210mm, 1850W",V00000002983751,https://toolineo.de/elektrowerkzeuge/halbstationaere-stationaere-maschinen/tischkreissaege/tischkreissaege-dwe7485-qs-210mm-1850w-v00000002983751-prdV00000002983751-ctg28313.28549.32185,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_DeWALT_Produktbilder_5035048723371200x200.jpg,N,666.4
不重複,,2026-01-04-01,R-Toolineo,DWE7485RS,with stand x1,DeWALT,DeWALT - Tischkreissäge 210mm mit Untergestell DWE7485RS-QS,V00000003460504,https://toolineo.de/elektrowerkzeuge/halbstationaere-stationaere-maschinen/tischkreissaege/tischkreissaege-210mm-mit-untergestell-dwe7485rs-qs-v00000003460504-prdV00000003460504-ctg28313.28549.32185,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_DeWALT_Produktbilder_DWE7485RS-QS200x200.jpg,N,855.61
不重複,,2026-01-04-01,R-Contorion,DWE7485RS-QS,"with saw blade x1, battery x1, stand x1",DEWALT,DEWALT Tischkreissäge 210 mm m. Untergestell,60557964,https://www.contorion.de/p/dewalt-tischkreissaege-210-mm-m-untergestell-60557964,https://media.contorion.de/media/images/products/dewalt-tischkreissaege-210-mm-m-untergestell-60557964-0-Nb3hGEAd-xm.jpg,N,811.98
不重複,,2026-01-04-01,R-Toolineo,DWE7492-QS,-,DeWALT,"DeWALT - Tischkreissäge DWE7492-QS, 250mm, 2000W",V00000002983950,https://toolineo.de/elektrowerkzeuge/halbstationaere-stationaere-maschinen/tischkreissaege/tischkreissaege-dwe7492-qs-250mm-2000w-v00000002983950-prdV00000002983950-ctg28313.28549.32185,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_DeWALT_Produktbilder_DWE7492-QS_Product_HighRes_1200x200.jpg,N,842.52
不重複,,2026-01-04-01,R-GoTools,DWE7492-QS,with saw blade x1,DeWalt,Dewalt Tischkreissäge DWE7492 250 mm 2000 Watt mit Sägeblatt im Karton,121033,https://www.gotools.de/marken/dewalt/netzgeraete/dewalt-tischkreissaege-dwe7492-250-mm-2000-watt-mit-saegeblatt-im-karton_121033_12031,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121033/middle/Ecomm-Large-DWE7492-1.jpg.avif,N,599.99
不重複,,2026-01-04-01,R-GoTools,DWE7492-QS,"with saw blade x1, battery x1, stand x1",DeWalt,DeWALT Tischkreissäge DWE7492 250 mm + Untergestell DE7400 + AirLock Y Adapter,121325,https://www.gotools.de/gt-specials/gotools-exclusives/dewalt-tischkreissaege-dwe7492-250-mm-untergestell-de7400-airlock-y-adapter_121325_12323,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121325/middle/121325-DWE7492-DE7400-A1-2000.jpg.avif,N,929.99
不重複,,2026-01-04-01,R-GoTools,DWE7492-QS,"with saw blade x1, stand x1",DeWalt,Dewalt Tischkreissäge DWE7492 250 mm 2000 W mit Sägeblatt + Untergestell DE7400,121324,https://www.gotools.de/gt-specials/gotools-exclusives/dewalt-tischkreissaege-dwe7492-250-mm-2000-w-mit-saegeblatt-untergestell-de7400_121324_12322,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121324/middle/121324-DWE7492-DE7400-2000.jpg.avif,N,849.99
不重複,,2026-01-04-01,R-GoTools,DWE7492-QS,-,DeWalt,DeWALT Tischkreissägen-Set DWE7492 250 mm + Kompakt-Radio DCR020,129746,https://www.gotools.de/elektrowerkzeuge/netz-geraete/netz-kreis-tauchsaegen/dewalt-tischkreissaegen-set-dwe7492-250-mm-kompakt-radio-dcr020_129746_20744,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/129746/middle/20744-DWE7492-A1-3000.jpg.avif,N,759.99
不重複,,2026-01-04-01,R-GoTools,DWE7492-QS,with saw blade x1,DeWalt,DeWALT Tischkreissäge DWE7492 250 mm 2000 Watt mit Sägeblatt & PerfectPro Gehörschutz H-40 mit Radio,177539,https://www.gotools.de/marken/dewalt/netzgeraete/dewalt-tischkreissaege-dwe7492-250-mm-2000-watt-mit-saegeblatt-perfectpro-gehoerschutz-h-40-mit-radio_177539_68438,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/177539/middle/DWE7492-QS-H40.jpg.avif,N,719.99
不重複,,2026-01-04-01,R-GoTools,DWE7492-QS,with saw blade x1,DeWalt,Dewalt Tischkreissäge DWE7492 250 mm 2000 Watt mit Sägeblatt + gratis Kühlbox,172994,https://www.gotools.de/elektrowerkzeuge/netz-geraete/netz-kreis-tauchsaegen/dewalt-tischkreissaege-dwe7492-250-mm-2000-watt-mit-saegeblatt-gratis-kuehlbox_172994_63978,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/172994/middle/172994.jpg.avif,N,689.99
不重複,,2026-01-04-01,R-Conrad,DWE7492-QS,-,DEWALT,DEWALT DWE7492-QS Tischkreissäge,3015063,https://www.conrad.de/de/p/dewalt-dwe7492-qs-tischkreissaege-3015063.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003015063PI00/dewalt-dwe7492-qs-tischkreissaege.jpg?x=300&y=300,N,589.2
不重複,,2026-01-04-01,R-Contorion,DWE7492-QS,-,DEWALT,DEWALT Tischkreissäge 250mm DWE7492-QS,61031465,https://www.contorion.de/p/dewalt-tischkreissaege-250mm-dwe7492-qs-61031465,https://media.contorion.de/media/images/products/dewalt-tischkreissaege-250mm-dwe7492-qs-61031465-0-BYEhcqTG-xm.jpg,N,767.99
不重複,,2026-01-04-01,R-Hornbach,CS12V,with battery x1,Dremel,"Mobile Sägestation Akku Dremel CS12V, 2 Ah, inkl. Akku und Ladegerät",12359345,https://www.hornbach.de/p/mobile-saegestation-akku-dremel-cs12v-2-ah-inkl-akku-und-ladegeraet/12359345/,https://media.hornbach.de/hb/packshot/as.139213859.jpg?dvid=8,Y,166.89
不重複,,2026-01-04-01,R-OBI,CS12V-S1C,"with saw blade x1, battery x1, stand x1",Dremel,Dremel Mobile-Sägestation CS12V-S1C Kreissäge mit Sägetisch-Koffer,4693305,https://www.obi.de/p/4693305/dremel-mobile-saegestation-cs12v-s1c-kreissaege-mit-saegetisch-koffer,https://bilder.obi.de/b7bc5a69-2341-46b8-8042-cb6ca9eb600a/prZZK/image.jpeg,N,169.99
不重複,,2026-01-04-01,R-Contorion,PKZM4-63,,Eaton,Eaton Motorschutzschalter mit Schrauben PKZM4-63,60255075,https://www.contorion.de/p/eaton-motorschutzschalter-mit-schrauben-pkzm4-63-60255075,https://media.contorion.de/media/images/products/eaton-motorschutzschalter-mit-schrauben-pkzm4-63-60255075-0-TQyHNK_W-xm.jpg,Y,352.88
不重複,,2026-01-04-01,R-Conrad,TC3-EH800,with saw blade x1,EBERTH,"EBERTH Tischkreissäge 800W, 200mm Blatt, 43mm Schnitthöhe, 45° neigbar, Anschlag & Schieber",932096914,https://www.conrad.de/de/p/eberth-tischkreissaege-800w-200mm-blatt-43mm-schnitthoehe-45-neigbar-anschlag-schieber-932096914.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/956024945PI00/eberth-tischkreissaege-800w-200mm-blatt-43mm-schnitthoehe-45-neigbar-anschlag-schieber.jpg?x=300&y=300,N,75.55
不重複,,2026-01-04-01,Einhell,TC-MS 3017 T,-,Einhell,Kapp-Gehrungssäge m. Obertisch TC-MS 3017 T,4300347,https://www.einhell.de/p/4300347-tc-ms-3017-t/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_uaefd3ng6h1s12ibcg6ke6hc51/-FJPG,N,365.95
不重複,,2026-01-04-01,R-OBI,TE-VE 550/1 A,,Einhell,Einhell Absauganlage TE-VE 550/1 A,8670473,https://www.obi.de/p/8670473/einhell-absauganlage-te-ve-550-1-a,https://bilder.obi.de/0ba73799-663c-4e2a-93ed-d36650732c05/prZZK/image.jpeg,Y,219.99
不重複,,2026-01-04-01,R-toom,TC-TS 1200,-,Einhell,Tischkreissäge 'TC-TS 1200' rot 900 W,1500781,https://toom.de/p/tischkreissaege-tc-ts-1200-rot-900-w/1500781,https://static.toom.de/produkte/bilder/1500781/1500781_31.png?quality=80&format=jpg&width=300,N,87
不重複,,2026-01-04-01,R-toom,TC-TS 200,-,Einhell,Tischkreissäge 'TC-TS 200' rot 800 W,1490530,https://toom.de/p/tischkreissaege-tc-ts-200-rot-800-w/1490530,https://static.toom.de/produkte/bilder/1490530/1490530_01.png?quality=80&format=jpg&width=300,N,89
不重複,,2026-01-04-01,Einhell,TC-TS 200,-,Einhell,Tischkreissäge TC-TS 200,4340415,https://www.einhell.de/p/4340415-tc-ts-200/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_pt73ihldgl10f7c3rht5tqp77s/-FJPG,N,99.95
不重複,,2026-01-04-01,R-toom,TC-TS 2000 U,-,Einhell,Tischkreissäge 'TC-TS 2000 U' rot 1800 W,1501705,https://toom.de/p/tischkreissaege-tc-ts-2000-u-rot-1800-w/1501705,https://static.toom.de/produkte/bilder/1501705/1501705_001.png?quality=80&format=jpg&width=300,N,139
不重複,,2026-01-04-01,Einhell,TC-TS 2000 U,"with saw blade x1, battery x1, stand x1",Einhell,Tischkreissäge TC-TS 2000 U,4340506,https://www.einhell.de/p/4340506-tc-ts-2000-u/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_skb2uep7dp2kt97umu1dkgjk5j/-FJPG,N,199.95
不重複,,2026-01-04-01,R-OBI,TC-MC 355,,Einhell,Einhell Metall-Trennmaschine TC-MC 355,2585784,https://www.obi.de/p/2585784/einhell-metall-trennmaschine-tc-mc-355,https://bilder.obi.de/d2fbee6a-8260-4935-b005-7a60cf14df35/prZZK/image.jpeg,Y,159.99
不重複,,2026-01-04-01,R-Hellweg,TC-MC 355,,Einhell,Einhell Trennmaschine TC-MC 355,148727,https://www.hellweg.de/a/einhell-trennmaschine-tc-mc-355-148727,https://cdn.hellweg.digital/media/82/84/21/1764790888/148727_Einhell_Trennmaschine_TC-MC_355_4503135_01.jpg.jpg,Y,179.99
不重複,,2026-01-04-01,R-OBI,TC-MC 355/1,,Einhell,Einhell Metall-Trennmaschine TC-MC 355/1,7676224,https://www.obi.de/p/7676224/einhell-metall-trennmaschine-tc-mc-355-1,https://bilder.obi.de/01c462b8-ef6a-4077-a12f-1f0baa686621/prZZK/image.jpeg,Y,169.99
不重複,,2026-01-04-01,R-Hellweg,TC-MC 355/1,,Einhell,Einhell Metall-Trennmaschine TC-MC 355/1,400851,https://www.hellweg.de/a/einhell-metall-trennmaschine-tc-mc-355-1-400851,https://cdn.hellweg.digital/media/68/09/6e/1758957014/400851_Einhell_Metall-Trennmaschine_TC-MC_3551_4503139_01.jpg.jpg,Y,189.99
不重複,,2026-01-04-01,R-OBI,TC-TS 2025/2 U,-,Einhell,Einhell Tischkreissäge TC-TS 2025/2 U,8036519,https://www.obi.de/p/8036519/einhell-tischkreissaege-tc-ts-2025-2-u,https://bilder.obi.de/4013bb22-653a-48aa-969a-4bde08d97c6e/prZZK/image.jpeg,N,139.99
不重複,,2026-01-04-01,R-Bauhaus,TC-TS 2025/2 U,-,Einhell,Tischkreissäge TC-TS 2025/2 U,28165877,https://www.bauhaus.at/tischkreissaegen/einhell-tischkreissaege-tc-ts-20252-u/p/28165877,https://media.cdn.bauhaus/m/669599/15.jpg,N,137.95
不重複,,2026-01-04-01,R-Conrad,TC-TS 2025/2 U,-,Einhell,Einhell TC-TS 2025/2 U Tischkreissäge 250 mm 230 V,3385445,https://www.conrad.de/de/p/einhell-tc-ts-2025-2-u-tischkreissaege-250-mm-230-v-3385445.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003385445PI00/einhell-tc-ts-2025-2-u-tischkreissaege-250-mm-230-v.jpg?x=300&y=300,N,105.03
不重複,,2026-01-04-01,Einhell,TC-TS 2025/2 U,-,Einhell,Tischkreissäge TC-TS 2025/2 U,4340490,https://www.einhell.de/p/4340490-tc-ts-2025-2-u/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_4op2nc37h93t91d1ragrsilj4v/-FJPG,N,180.95
不重複,,2026-01-04-01,R-Hornbach,TC-TS 2025/2 U,-,Einhell,"Tischkreissäge Einhell TC-TS 2025/2 U, 1800 W, 230 V",10252230,https://www.hornbach.de/p/tischkreissaege-einhell-tc-ts-2025-2-u-1800-w-230-v/10252230/,https://media.hornbach.de/hb/packshot/as.137332832.jpg?dvid=8,N,129
不重複,,2026-01-04-01,R-Hellweg,TC-TS 2025/2 U,"with saw blade x1, stand x1",Einhell,Einhell Tischkreissäge TC-TS 2025/2 U,174868,https://www.hellweg.de/a/einhell-tischkreissaege-tc-ts-2025-2-u-174868,https://cdn.hellweg.digital/media/4b/28/a2/1759997646/174868_Einhell_Tischkreissaege_TC-TS_20252_U_4340490_01.jpg.jpg,N,179.99
不重複,,2026-01-04-01,R-OBI,TC-TS 2025/3 Eco,-,Einhell,Einhell Tischkreissäge TC-TS 2025/3 Eco,9232133,https://www.obi.de/p/9232133/einhell-tischkreissaege-tc-ts-2025-3-eco,https://bilder.obi.de/f4b3a21b-4859-46ef-ba4a-4cffe2b5d52d/prZZK/image.jpeg,N,139.98
不重複,,2026-01-04-01,Einhell,TC-TS 2025/3 eco,-,Einhell,Tischkreissäge TC-TS 2025/3 eco,4340495,https://www.einhell.de/p/4340495-tc-ts-2025-3-eco/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_h369prop3d3dh579i8621ne02k/-FJPG,N,149.95
不重複,,2026-01-04-01,R-toom,TC-TS 210,-,Einhell,Tischkreissäge 'TC-TS 210 Classic' 900 W,1490531,https://toom.de/p/tischkreissaege-tc-ts-210-classic-900-w/1490531,https://static.toom.de/produkte/bilder/1490531/1490531_01.png?quality=80&format=jpg&width=300,N,129
不重複,,2026-01-04-01,Einhell,TC-TS 210,with saw blade x1,Einhell,Tischkreissäge TC-TS 210,4340425,https://www.einhell.de/p/4340425-tc-ts-210/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_3kemk7ga7l02t9tqfeb63bab5p/-FJPG,N,134.95
不重複,,2026-01-04-01,R-Bauhaus,TC-TS 2225 U,-,Einhell,Tischkreissäge TC-TS 2225 U,27757059,https://www.bauhaus.at/tischkreissaegen/einhell-tischkreissaege-tc-ts-2225-u/p/27757059,https://media.cdn.bauhaus/m/674865/15.jpg,N,199.95
不重複,,2026-01-04-01,R-toom,TC-TS 2225 U,-,Einhell,Tischkreissäge 'TC-TS 2225 U' rot 1800 W,1501706,https://toom.de/p/tischkreissaege-tc-ts-2225-u-rot-1800-w/1501706,https://static.toom.de/produkte/bilder/1501706/1501706_001.png?quality=80&format=jpg&width=300,N,199
不重複,,2026-01-04-01,R-OBI,TC-TS 2225 U,-,Einhell,Einhell Tischkreissäge TC-TS 2225 U,9428210,https://www.obi.de/p/9428210/einhell-tischkreissaege-tc-ts-2225-u,https://bilder.obi.de/1b13d7b3-48ab-4688-8b41-53a408ceec5a/prZZK/image.jpeg,N,179.99
不重複,,2026-01-04-01,R-Conrad,TC-TS 2225 U,-,Einhell,Einhell Tischkreissäge TC-TS 2225 U Tischkreissäge 254 mm 1800 W,2300334,https://www.conrad.de/de/p/einhell-tischkreissaege-tc-ts-2225-u-tischkreissaege-254-mm-1800-w-2300334.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002300334PI00/einhell-tischkreissaege-tc-ts-2225-u-tischkreissaege-254-mm-1800-w.jpg?x=300&y=300,N,184.87
不重複,,2026-01-04-01,Einhell,TC-TS 2225 U,-,Einhell,Tischkreissäge TC-TS 2225 U,4340515,https://www.einhell.de/p/4340515-tc-ts-2225-u/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_c6s83v55nd7ej2nu07sfcst113/-FJPG,N,245.95
不重複,,2026-01-04-01,R-Hellweg,TC-TS 2225 U,-,Einhell,Einhell Tischkreissäge TC-TS 2225 U,172897,https://www.hellweg.de/a/einhell-tischkreissaege-tc-ts-2225-u-172897,https://cdn.hellweg.digital/media/7d/51/10/1757848187/172897_Einhell_Tischkreissaege_TC-TS_2225_U_4340515_01.jpg.jpg,N,219
不重複,,2026-01-04-01,R-OBI,TC-TS 254 eco,"with saw blade x1, stand x1",Einhell,Einhell Tischkreissäge TC-TS 254 eco,8309551,https://www.obi.de/p/8309551/einhell-tischkreissaege-tc-ts-254-eco,https://bilder.obi.de/d7108614-ee01-49dd-a8dc-1f0654e72f1f/prZZK/image.jpeg,N,149.99
不重複,,2026-01-04-01,R-Hellweg,TC-TS 254 eco,-,Einhell,Einhell Tischkreissäge TC-TS 254 eco,400776,https://www.hellweg.de/a/einhell-tischkreissaege-tc-ts-254-eco-400776,https://cdn.hellweg.digital/media/58/1c/f8/1757586243/400776_Einhell_Tischkreissaege_TC-TS_254_eco_4340505_01.jpg.jpg,N,219
不重複,,2026-01-04-01,Einhell,TC-TS 254 eco,-,Einhell,Tischkreissäge TC-TS 254 eco,4340505,https://www.einhell.de/p/4340505-tc-ts-254-eco/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_0drvipl2ld1g93h11uengvea03/-FJPG,N,179.95
不重複,,2026-01-04-01,R-Bauhaus,TC-TS 254 U,"with saw blade x1, stand x1",Einhell,Tischkreissäge TC-TS 254 U,28158239,https://www.bauhaus.at/tischkreissaegen/einhell-tischkreissaege-tc-ts-254-u/p/28158239,https://media.cdn.bauhaus/m/669590/15.jpg,N,149
不重複,,2026-01-04-01,R-toom,TC-TS 254 U,-,Einhell,Tischkreissäge 'TC-TS 254 U' 1800 W,1491163,https://toom.de/p/tischkreissaege-tc-ts-254-u-1800-w/1491163,https://static.toom.de/produkte/bilder/1491163/1491163FE_07.png?quality=80&format=jpg&width=300,N,149
不重複,,2026-01-04-01,R-OBI,TC-TS 254 U,"with saw blade x1, battery x1, stand x1",Einhell,Einhell Tischkreissäge TC-TS 254 U 2.200 W,6385413,https://www.obi.de/p/6385413/einhell-tischkreissaege-tc-ts-254-u-2-200-w,https://bilder.obi.de/c26f99a8-abe9-4f47-b832-496120c14c78/prZZK/image.jpeg,N,149.99
不重複,,2026-01-04-01,Einhell,TC-TS 254 U,-,Einhell,Tischkreissäge TC-TS 254 U,4340510,https://www.einhell.de/p/4340510-tc-ts-254-u/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_uo23qcgin546hdhf50st8pjt4t/-FJPG,N,204.95
不重複,,2026-01-04-01,R-Hellweg,TC-TS 254 U,-,Einhell,Einhell Tischkreissäge TC-TS 254 U,400774,https://www.hellweg.de/a/einhell-tischkreissaege-tc-ts-254-u-400774,https://cdn.hellweg.digital/media/20/dc/0c/1757556029/400774_Einhell_Tischkreissaege_TC-TS_254_U_4340510_01.jpg.jpg,N,199.99
不重複,,2026-01-04-01,R-OBI,TC-TS 315 U,-,Einhell,Einhell Tischkreissäge TC-TS 315 U,8586554,https://www.obi.de/p/8586554/einhell-tischkreissaege-tc-ts-315-u,https://bilder.obi.de/ae060e23-fe01-4fe4-b66c-7d4e998be325/prZZK/image.jpeg,N,389.99
不重複,,2026-01-04-01,R-Conrad,TC-TS 315 U,-,Einhell,Einhell TC-TS 315 U Tischkreissäge 315 mm 240 V,2336504,https://www.conrad.de/de/p/einhell-tc-ts-315-u-tischkreissaege-315-mm-240-v-2336504.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002336504PI00/einhell-tc-ts-315-u-tischkreissaege-315-mm-240-v.jpg?x=300&y=300,N,431.26
不重複,,2026-01-04-01,Einhell,TC-TS 315 U,"with saw blade x1, stand x1",Einhell,Tischkreissäge TC-TS 315 U,4340556,https://www.einhell.de/p/4340556-tc-ts-315-u/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_7if361t8sh2b56vadmlmuhhc7h/-FJPG,N,429.95
不重複,,2026-01-04-01,R-toom,TC-TS 8,-,Einhell,Tischkreissäge 'TC-TS 8' 900 W rot,1491592,https://toom.de/p/tischkreissaege-tc-ts-8-900-w-rot/1491592,https://static.toom.de/produkte/bilder/1491592/1491592_01.png?quality=80&format=jpg&width=300,N,149
不重複,,2026-01-04-01,R-OBI,TC-TS 8,-,Einhell,Einhell Tischkreissäge TC-TS 8,2184513,https://www.obi.de/p/2184513/einhell-tischkreissaege-tc-ts-8,https://bilder.obi.de/8d13d13b-4bf1-47c7-8aad-f86ddd7907d7/prZZK/image.jpeg,N,149.99
不重複,,2026-01-04-01,R-Conrad,TC-TS 8,-,Einhell,Einhell TC-TS 8 Tischkreissäge 210 mm 230 V,3385443,https://www.conrad.de/de/p/einhell-tc-ts-8-tischkreissaege-210-mm-230-v-3385443.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003385443PI00/einhell-tc-ts-8-tischkreissaege-210-mm-230-v.jpg?x=300&y=300,N,117.64
不重複,,2026-01-04-01,Einhell,TC-TS 8,-,Einhell,Tischkreissäge TC-TS 8,4340426,https://www.einhell.de/p/4340426-tc-ts-8/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_l6t6f66b9p5kt2kmq3gjcoft7p/-FJPG,N,153.95
不重複,,2026-01-04-01,R-Conrad,TC-TS 8 I,-,Einhell,Einhell TC-TS 8 I Tischkreissäge 200 mm 230 V,3385442,https://www.conrad.de/de/p/einhell-tc-ts-8-i-tischkreissaege-200-mm-230-v-3385442.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003385442PI00/einhell-tc-ts-8-i-tischkreissaege-200-mm-230-v.jpg?x=300&y=300,N,96.63
不重複,,2026-01-04-01,R-toom,TC-TS 8 I,-,Einhell,Tischkreissäge 'TC-TS 8 I' 800 W rot,1491591,https://toom.de/p/tischkreissaege-tc-ts-8-i-800-w-rot/1491591,https://static.toom.de/produkte/bilder/1491591/1491591_01.png?quality=80&format=jpg&width=300,N,109
不重複,,2026-01-04-01,Einhell,TC-TS 8 I,-,Einhell,Tischkreissäge TC-TS 8 I,4340412,https://www.einhell.de/p/4340412-tc-ts-8-i/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_7619hts42p3tt040o9gr7ipl0t/-FJPG,N,122.95
不重複,,2026-01-04-01,R-Hornbach,TC-TS 8 I,-,Einhell,Tischkreissäge Einhell TC-TS 8 I,12209803,https://www.hornbach.de/p/tischkreissaege-einhell-tc-ts-8-i/12209803/,https://media.hornbach.de/hb/packshot/as.100675446.jpg?dvid=8,N,109
不重複,,2026-01-04-01,R-toom,TE-CC 250 UF,-,Einhell,Tischkreissäge 'TE-CC 250 UF' Ø 250 mm,1490532,https://toom.de/p/tischkreissaege-te-cc-250-uf-250-mm/1490532,https://static.toom.de/produkte/bilder/1490532/1490532_1.png?quality=80&format=jpg&width=300,N,389
不重複,,2026-01-04-01,R-Conrad,TE-CC 250 UF,-,Einhell,Einhell TE-CC 250 UF Tischkreissäge 250 mm 1500 W 240 V,2336508,https://www.conrad.de/de/p/einhell-te-cc-250-uf-tischkreissaege-250-mm-1500-w-240-v-2336508.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002336508PI00/einhell-te-cc-250-uf-tischkreissaege-250-mm-1500-w-240-v.jpg?x=300&y=300,N,421.84
不重複,,2026-01-04-01,Einhell,TE-CC 250 UF,-,Einhell,Tischkreissäge TE-CC 250 UF,4340539,https://www.einhell.de/p/4340539-te-cc-250-uf/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_r2jjm50hu52pd97ko23ndb593f/-FJPG,N,454.95
不重複,,2026-01-04-01,Einhell,TE-MS 216 T,-,Einhell,Kapp-Gehrungssäge m. Obertisch TE-MS 216 T,4300335,https://www.einhell.de/p/4300335-te-ms-216-t/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_alasb5a32h6np372bdinh9m25u/-FJPG,N,293.95
不重複,,2026-01-04-01,Einhell,TE-MS 254 T,-,Einhell,Kapp-Gehrungssäge m. Obertisch TE-MS 254 T,4300341,https://www.einhell.de/p/4300341-te-ms-254-t/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_l9mneeig4p7ud6voanm8914n7n/-FJPG,N,384.95
不重複,,2026-01-04-01,Einhell,TE-TS 10 T,-,Einhell,Tischkreissäge TE-TS 10 T,4340431,https://www.einhell.de/p/4340431-te-ts-10-t/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_65gel3sk2t0r98dm0u0619pl1s/-FJPG,N,299.95
不重複,,2026-01-04-01,R-toom,TE-TS 10 T,-,Einhell,Tischkreissäge 'TE-TS 10 T' 1800 W,10478698,https://toom.de/p/tischkreissaege-te-ts-10-t-1800-w/10478698,https://static.toom.de/produkte/bilder/10478698/10478698_01.png?quality=80&format=jpg&width=300,N,299
不重複,,2026-01-04-01,R-Hellweg,TE-TS 250 UF,-,Einhell,Einhell Tischkreissäge TE-TS 250 UF,167741,https://www.hellweg.de/a/einhell-tischkreissaege-te-ts-250-uf-167741,https://cdn.hellweg.digital/media/35/6b/a7/1764791726/167741_Einhell_Tischkreissaege_TE-TS_250_UF_4340568_01.jpg.jpg,N,399
不重複,,2026-01-04-01,R-OBI,TE-TS 254 T,-,Einhell,Einhell Tischkreissäge TE-TS 254 T,8569600,https://www.obi.de/p/8569600/einhell-tischkreissaege-te-ts-254-t,https://bilder.obi.de/eb422565-6b96-423f-99f8-43266104f30b/prZZK/image.jpeg,N,244.99
不重複,,2026-01-04-01,R-toom,TE-TS 254 T,-,Einhell,Tischkreissäge 'TE-TS 254 T' 2000 W,1490965,https://toom.de/p/tischkreissaege-te-ts-254-t-2000-w/1490965,https://static.toom.de/produkte/bilder/1490965/1490965_01.png?quality=80&format=jpg&width=300,N,159
不重複,,2026-01-04-01,Einhell,TE-TS 254 T,-,Einhell,Tischkreissäge TE-TS 254 T,4340430,https://www.einhell.de/p/4340430-te-ts-254-t/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_9htmmo9ust7rh7g688leb8pr7n/-FJPG,N,269.95
不重複,,2026-01-04-01,R-Hellweg,TE-TS 254 T,-,Einhell,Einhell Tischkreissäge TE-TS 254 T,278779,https://www.hellweg.de/a/einhell-tischkreissaege-te-ts-254-t-278779,https://cdn.hellweg.digital/media/f9/90/c4/1757689573/278779_Einhell_Tischkreissaege_TE-TS_254_T_4340430_01.jpg.jpg,N,269
不重複,,2026-01-04-01,R-toom,TE-TS 315 U,-,Einhell,"Tischkreissäge 'TE-TS 315 U' rot 2200 W, inkl. Schiebeblock",1501802,https://toom.de/p/tischkreissaege-te-ts-315-u-rot-2200-w-inkl-schiebeblock/1501802,https://static.toom.de/produkte/bilder/1501802/1501802_01.png?quality=80&format=jpg&width=300,N,429
不重複,,2026-01-04-01,R-Conrad,TE-TS 315 U,-,Einhell,Einhell TE-TS 315 U Tischkreissäge 315 mm 30 mm 240 V,2618481,https://www.conrad.de/de/p/einhell-te-ts-315-u-tischkreissaege-315-mm-30-mm-240-v-2618481.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002618482PI00/einhell-te-ts-315-u-tischkreissaege-315-mm-30-mm-240-v.jpg?x=300&y=300,N,464.21
不重複,,2026-01-04-01,R-Conrad,TE-TS 315 UD,-,Einhell,Einhell TE-TS 315 UD Tischkreissäge 315 mm 30 mm 240 V,2618482,https://www.conrad.de/de/p/einhell-te-ts-315-ud-tischkreissaege-315-mm-30-mm-240-v-2618482.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002618482PI00/einhell-te-ts-315-ud-tischkreissaege-315-mm-30-mm-240-v.jpg?x=300&y=300,N,503.5
